Customer_ID,Age,Gender,Purchase_Count,Average_Spending,Product_Category,Visit_Frequency,Last_Visit,Customer_Loyalty_Score
6371,38,Female,5,187.33104313972368,Home,1,9,1
6372,30,Male,6,69.02160211035053,Fashion,1,18,5
6373,51,Other,7,41.44844194872112,Books,0,8,4
6374,26,Female,4,205.20927816874246,Toys,1,3,4
6375,51,Other,6,50.35330283886562,Electronics,0,25,2
6376,50,Male,6,20.63582824273698,Toys,0,18,2
6377,27,Other,4,559.5508206334409,Home,3,25,8
6378,47,Other,5,11.885486602062581,Electronics,0,5,7
6379,32,Male,7,245.88607907049388,Electronics,0,23,3
6380,24,Other,5,29.635488918094115,Home,2,24,6
6381,58,Female,8,32.55772611151242,Fashion,1,23,1
6382,24,Other,2,0.33958474357447976,Home,3,13,7
6383,32,Male,6,15.114906350080053,Fashion,1,13,7
6384,43,Female,8,32.28503137652672,Electronics,2,5,7
6385,59,Male,5,156.46145061184328,Toys,1,20,2
6386,36,Other,4,56.77920067660664,Books,1,10,1
6387,62,Other,6,40.22812896444028,Home,2,8,5
6388,36,Male,5,140.40951581366542,Books,1,1,6
6389,55,Female,10,136.02170626621336,Fashion,1,25,2
6390,56,Female,1,42.089042604064396,Electronics,2,1,8
6391,35,Female,7,275.8890485571473,Toys,2,19,6
6392,18,Male,5,3.1606527846977177,Books,1,8,8
6393,23,Male,7,66.55845902786245,Books,2,7,3
6394,59,Other,3,54.60070208836255,Fashion,2,7,5
6395,37,Other,3,129.7514225283888,Fashion,2,3,6
6396,48,Male,7,22.309657310055012,Fashion,1,17,7
6397,62,Other,4,162.78548623032702,Electronics,2,22,1
6398,35,Other,5,93.91699656294838,Toys,3,8,5
6399,34,Other,5,224.85433191891366,Electronics,4,6,1
6400,49,Female,8,17.165011080030098,Electronics,2,2,3
6401,42,Female,5,64.43828874886843,Electronics,0,3,3
6402,59,Female,6,20.054151437912193,Fashion,1,24,8
6403,31,Female,7,142.05497324810145,Books,0,4,9
6404,22,Male,6,12.580255951991983,Electronics,0,2,9
6405,24,Other,6,130.15081739330785,Fashion,3,2,5
6406,33,Male,5,147.7064662953884,Home,2,19,1
6407,24,Male,3,134.98387568326075,Toys,3,6,8
6408,37,Female,4,9.950758168699734,Electronics,4,14,9
6409,25,Male,6,36.783898558644005,Home,1,20,1
6410,34,Female,4,72.74343648433735,Toys,2,14,4
6411,26,Female,8,179.3175796262028,Toys,3,8,9
6412,64,Other,5,64.82678836922241,Electronics,4,28,5
6413,59,Female,5,7.517165689895214,Home,3,6,3
6414,32,Other,8,6.849887294537243,Fashion,1,28,2
6415,28,Other,4,29.618591651384406,Home,2,19,8
6416,30,Female,2,23.191336656259775,Books,0,29,6
6417,53,Female,6,6.149204669298797,Toys,1,20,5
6418,41,Female,3,7.575630901162972,Books,1,29,5
6419,22,Other,6,63.14131166878192,Books,2,21,4
6420,45,Female,4,12.486566443179749,Electronics,2,13,9
6421,40,Female,8,38.41897135622965,Fashion,5,29,7
6422,19,Other,9,64.12236988424416,Books,2,27,9
6423,50,Other,4,98.95967330267848,Fashion,3,18,2
6424,30,Male,3,21.475206746248997,Home,1,20,7
6425,31,Other,3,34.070239020091385,Toys,1,6,2
6426,40,Female,4,318.86133678127396,Books,2,12,1
6427,41,Female,6,16.15518708898853,Fashion,1,29,6
6428,25,Female,8,64.47627484620182,Electronics,2,2,2
6429,64,Other,8,113.72421677445597,Books,2,3,7
6430,18,Female,4,2.3115749659430778,Fashion,1,10,2
6431,21,Other,5,19.069204038964763,Books,2,17,2
6432,40,Male,4,166.70932111864124,Fashion,3,12,6
6433,31,Female,5,13.856501837517177,Electronics,1,5,6
6434,43,Male,5,33.93356993774405,Books,3,26,1
6435,61,Male,6,28.319072553631088,Books,2,3,3
6436,37,Female,1,29.407912878583918,Electronics,3,22,9
6437,34,Other,6,375.61272185123244,Fashion,2,11,8
6438,47,Male,6,108.65231743285158,Books,1,23,5
6439,56,Male,8,6.760065695798886,Books,0,8,4
6440,32,Female,6,16.185922861766947,Books,2,7,1
6441,46,Male,6,138.53764308901106,Books,3,18,6
6442,23,Other,5,6.386799071658794,Home,3,20,1
6443,57,Other,5,104.79779252749314,Books,1,29,1
6444,57,Female,5,189.4803634063408,Fashion,0,23,3
6445,35,Female,1,37.68962501034736,Books,2,14,5
6446,64,Other,7,14.883834422920152,Fashion,2,14,2
6447,49,Other,3,60.8689094148803,Fashion,1,21,2
6448,37,Male,5,110.73057371440677,Home,1,9,2
6449,18,Female,5,29.967482632552926,Home,2,20,9
6450,61,Female,2,83.37481864366269,Fashion,1,12,5
6451,46,Female,6,9.362075219706458,Toys,1,9,3
6452,22,Male,6,67.56979799300173,Fashion,4,4,8
6453,53,Male,3,144.4800731218481,Home,0,27,8
6454,21,Other,4,310.9475156347646,Books,1,6,4
6455,63,Other,5,59.83680632782951,Fashion,2,9,3
6456,54,Male,2,67.81366592206466,Home,4,7,8
6457,48,Male,4,267.0705027576253,Fashion,0,9,1
6458,55,Other,3,160.22229594422544,Fashion,2,7,2
6459,39,Male,4,18.55174662455646,Books,0,13,2
6460,19,Male,6,73.98419625301264,Fashion,1,6,1
6461,52,Other,8,40.280190686550895,Electronics,0,15,9
6462,36,Other,5,85.41374142729686,Fashion,0,19,9
6463,28,Other,3,107.46889060921805,Electronics,0,25,3
6464,42,Male,7,172.4358900811497,Electronics,2,16,1
6465,59,Male,5,194.5015746610219,Electronics,1,11,7
6466,59,Other,2,57.02857863570955,Toys,3,9,7
6467,18,Male,3,98.35134434787025,Electronics,2,11,2
6468,49,Other,6,70.88338492913643,Home,0,29,5
6469,24,Female,9,12.187760263534573,Home,2,15,7
6470,29,Female,4,165.69702109729855,Electronics,1,3,2
6471,52,Other,6,17.804600570641476,Toys,1,15,6
6472,19,Female,5,153.80050754549913,Home,2,28,4
6473,51,Other,6,25.347532966803605,Toys,0,29,5
6474,35,Female,4,35.508214043121086,Electronics,1,10,4
6475,57,Other,2,33.8342913918852,Toys,2,2,3
6476,64,Other,8,38.24415044742759,Home,0,29,2
6477,26,Male,4,2.2570759634315056,Home,3,27,9
6478,20,Other,2,28.758561560632362,Home,4,16,3
6479,44,Male,4,149.37578602731824,Electronics,1,4,3
6480,46,Female,5,72.25041155182706,Toys,0,10,9
6481,31,Male,5,32.15030647676363,Electronics,8,6,7
6482,25,Male,5,4.359812729334744,Home,2,16,6
6483,58,Other,6,43.6880362355345,Toys,1,19,2
6484,49,Female,8,160.3667142665527,Books,0,28,4
6485,41,Male,2,93.78381814710248,Home,5,29,1
6486,43,Female,7,162.151010782265,Home,3,17,5
6487,28,Male,3,27.607004817954518,Electronics,2,10,8
6488,22,Other,6,104.45424506479655,Toys,1,25,8
6489,51,Male,5,56.63984642249854,Electronics,0,28,5
6490,56,Male,6,63.83160305154774,Books,2,23,6
6491,25,Male,4,11.245198241499658,Books,1,2,4
6492,62,Other,5,129.1138236051497,Fashion,2,1,8
6493,32,Male,4,30.21794537143408,Toys,3,14,9
6494,32,Female,6,155.93445852226654,Fashion,1,25,3
6495,53,Other,8,203.501495988893,Toys,2,13,4
6496,42,Female,7,13.545784849192405,Electronics,2,2,5
6497,58,Female,2,74.0373557872305,Books,1,10,7
6498,54,Female,3,14.631183623455968,Electronics,0,4,2
6499,59,Female,5,50.64006805767901,Toys,3,8,5
6500,38,Other,5,27.033202634552666,Fashion,1,18,7
6501,23,Male,8,195.35259241524278,Home,4,29,6
6502,50,Other,6,331.68599737732,Electronics,1,18,3
6503,35,Female,6,4.027140157838165,Home,1,25,6
6504,24,Other,5,39.056994112780664,Books,4,7,8
6505,44,Female,5,13.031676920625031,Fashion,2,20,1
6506,41,Other,4,48.49388487279934,Fashion,2,12,2
6507,53,Other,5,42.78721537783175,Home,0,25,7
6508,57,Other,4,16.98916116925919,Books,2,19,5
6509,35,Female,4,35.5237091198083,Books,3,6,4
6510,40,Male,6,126.75026550714459,Toys,4,24,7
6511,19,Female,4,38.055782541826005,Electronics,0,28,5
6512,24,Other,10,55.15835747653256,Toys,2,20,5
6513,54,Other,6,190.7888881550386,Toys,3,26,4
6514,37,Male,3,14.904526032233173,Fashion,4,16,9
6515,55,Male,4,30.727605912811697,Electronics,3,25,4
6516,27,Male,5,142.25434770642553,Electronics,0,7,6
6517,18,Female,6,26.94238954490157,Books,2,2,7
6518,63,Other,5,19.460846293457436,Toys,1,6,6
6519,26,Female,4,177.14205584314735,Home,4,9,7
6520,52,Male,4,50.546047868524454,Books,3,18,6
6521,58,Other,2,42.367846491017936,Electronics,5,6,4
6522,59,Male,10,104.78489439504082,Fashion,3,22,5
6523,18,Male,10,62.8671728316753,Toys,5,9,6
6524,50,Female,7,89.64579626307776,Home,2,8,3
6525,53,Female,6,13.202090124533724,Home,3,7,6
6526,58,Female,8,419.7062162137647,Toys,1,9,8
6527,51,Other,4,114.37800763331872,Electronics,2,9,4
6528,57,Other,6,189.91565005780552,Toys,4,17,5
6529,24,Female,10,4.403797119794599,Toys,2,16,3
6530,40,Male,3,67.4840238322804,Home,1,29,3
6531,35,Female,6,44.80496669483352,Books,3,10,1
6532,18,Male,3,30.844566524979168,Toys,3,15,8
6533,28,Female,3,3.913971011603258,Fashion,2,14,4
6534,37,Other,5,420.7841127321803,Books,2,19,9
6535,37,Male,3,377.45497640216945,Electronics,1,27,7
6536,49,Other,6,151.63532102510294,Fashion,0,1,3
6537,49,Other,7,4.623680818854653,Home,4,9,3
6538,37,Other,11,190.4345884711811,Home,2,24,9
6539,44,Female,5,164.58709907838428,Electronics,2,24,7
6540,58,Female,10,95.98649341835664,Fashion,2,17,6
6541,21,Male,3,65.66202782966961,Fashion,0,9,5
6542,50,Other,6,12.116479889721838,Fashion,1,25,4
6543,38,Other,14,339.07995207562146,Fashion,4,26,6
6544,40,Other,4,28.632169645833592,Home,3,7,8
6545,52,Male,3,44.81428817090614,Electronics,2,6,3
6546,22,Other,4,26.680101899588472,Electronics,5,6,1
6547,23,Female,5,149.48823855652245,Books,3,25,6
6548,49,Male,7,171.60110333677352,Home,0,22,5
6549,23,Female,7,60.86093617210053,Electronics,2,22,5
6550,59,Female,6,34.30845651942911,Home,1,14,9
6551,43,Female,5,59.6341844760701,Fashion,0,16,3
6552,26,Other,5,44.59475014000793,Home,1,8,5
6553,18,Male,4,257.2649499347252,Fashion,0,11,8
6554,38,Other,2,139.16847031834675,Electronics,0,27,6
6555,39,Male,3,20.73518312196298,Books,0,14,4
6556,41,Female,6,411.4036447532098,Electronics,0,28,7
6557,54,Other,8,36.20709218452276,Books,2,20,5
6558,38,Male,1,223.87853985567995,Toys,3,9,4
6559,32,Other,5,319.4200381495143,Home,0,1,4
6560,27,Male,9,74.25732932191758,Fashion,0,18,7
6561,43,Other,3,2.660436334614407,Electronics,0,3,1
6562,27,Female,4,14.617881711672187,Books,2,25,4
6563,60,Male,2,42.71899587725721,Electronics,0,8,4
6564,43,Female,3,17.115970254387648,Toys,1,4,5
6565,24,Female,4,21.172462942006145,Toys,1,26,1
6566,26,Male,2,134.4738834878595,Toys,2,22,4
6567,30,Other,3,46.06934479202033,Books,0,17,8
6568,49,Male,4,121.22664187976365,Electronics,1,21,8
6569,53,Male,5,54.53986954411175,Fashion,1,7,5
6570,41,Other,4,34.52701757683147,Toys,1,25,1
6571,34,Female,5,221.9213894025507,Toys,0,2,8
6572,56,Male,6,164.482024096938,Home,1,26,8
6573,19,Male,7,3.963390001762517,Fashion,1,15,7
6574,49,Male,3,30.514013848087203,Home,2,1,8
6575,23,Male,6,12.16821105671124,Toys,1,14,6
6576,64,Male,3,188.41028424358095,Books,2,15,2
6577,61,Male,6,340.8379373993619,Home,1,2,5
6578,43,Female,6,1.2911515812321481,Fashion,1,18,1
6579,59,Male,3,106.51167053816187,Toys,2,27,9
6580,35,Other,3,226.0325049310878,Toys,1,27,8
6581,33,Female,7,85.75840806115067,Toys,0,18,1
6582,22,Other,6,56.108968490244315,Toys,2,21,6
6583,52,Other,6,102.73115646608969,Home,2,5,3
6584,50,Male,4,26.30732387087219,Electronics,2,23,6
6585,37,Other,6,409.54151196679334,Toys,2,21,9
6586,60,Male,4,29.042480887842448,Fashion,2,15,4
6587,21,Female,6,45.83284182672218,Home,2,13,9
6588,51,Other,3,92.31918574696644,Toys,5,29,8
6589,51,Male,3,17.133064939790984,Toys,1,20,9
6590,24,Male,6,109.89149992321335,Fashion,0,4,3
6591,51,Other,3,3.491208213290922,Toys,0,24,8
6592,49,Female,3,17.891273961901014,Home,3,4,6
6593,43,Other,5,393.4585390734221,Toys,0,18,8
6594,46,Female,6,118.92683064255345,Toys,4,23,3
6595,35,Female,6,333.4697663579825,Books,2,27,2
6596,55,Female,6,103.6220767722865,Toys,3,27,3
6597,42,Male,7,133.92624667398886,Home,3,12,7
6598,60,Female,7,67.12068657382805,Electronics,1,17,5
6599,45,Female,4,215.58834894760878,Fashion,3,24,1
6600,18,Other,9,27.41509980909885,Books,0,20,7
6601,21,Other,6,44.10989240920506,Electronics,3,24,5
6602,33,Male,5,68.47918423494248,Fashion,5,6,1
6603,24,Male,4,3.308219228669037,Books,2,20,7
6604,31,Other,3,34.690962091918564,Electronics,3,22,2
6605,19,Male,8,17.192977652622446,Electronics,5,1,2
6606,36,Male,3,213.38691020083488,Books,1,14,2
6607,30,Other,10,2.3751594723425393,Fashion,2,12,3
6608,63,Other,2,47.75427152703136,Toys,1,27,2
6609,28,Male,4,28.198841865612344,Toys,3,15,2
6610,18,Male,3,18.89231803967543,Electronics,0,9,8
6611,52,Male,7,160.08179247987118,Home,0,5,5
6612,37,Male,3,88.54921847187369,Fashion,2,20,7
6613,46,Female,5,176.65826538349822,Books,1,9,2
6614,57,Female,8,176.21666130451874,Fashion,3,2,8
6615,49,Male,6,102.30646438388315,Toys,0,9,9
6616,51,Female,4,94.29397510302205,Fashion,3,24,9
6617,30,Male,7,12.33333315147873,Toys,1,18,4
6618,56,Female,6,29.196325241794767,Fashion,2,1,6
6619,32,Other,6,165.63234839910157,Toys,4,1,1
6620,61,Female,7,879.0793085901363,Books,1,5,1
6621,45,Male,6,168.6655528838643,Books,0,27,8
6622,30,Female,5,0.39889213279961877,Electronics,2,25,4
6623,22,Male,5,358.46849321676353,Home,2,3,5
6624,42,Male,4,58.50000076441084,Electronics,0,5,9
6625,42,Female,8,56.073388913469145,Electronics,2,15,7
6626,58,Male,4,43.824736907856426,Fashion,3,5,1
6627,58,Other,1,14.22442197913518,Electronics,2,7,4
6628,53,Other,3,130.77734431992408,Toys,0,1,4
6629,47,Female,5,122.47791027251225,Fashion,2,6,9
6630,61,Female,4,187.53729477739247,Electronics,3,26,9
6631,64,Male,8,191.81655264749116,Toys,0,2,8
6632,54,Female,4,145.6543492454977,Home,5,16,2
6633,26,Male,5,20.975797565613284,Electronics,1,9,3
6634,19,Female,5,590.1824098564036,Books,1,19,7
6635,25,Other,4,48.11877450141166,Fashion,3,4,4
6636,44,Other,5,20.899285248930635,Fashion,1,5,4
6637,23,Male,5,67.55264538980622,Home,1,6,5
6638,62,Other,5,178.52490097797343,Fashion,1,2,5
6639,24,Other,6,106.60247266000728,Electronics,0,11,3
6640,57,Male,2,97.32999520146561,Toys,0,7,2
6641,48,Male,8,89.89248404897232,Fashion,2,13,8
6642,22,Male,9,134.0404090022767,Fashion,2,3,4
6643,19,Male,5,33.25655308828034,Home,1,27,1
6644,53,Male,5,33.189151896989685,Books,2,17,4
6645,57,Other,4,55.10603452126554,Books,4,26,1
6646,59,Female,4,28.801901763870635,Toys,2,21,8
6647,39,Male,4,348.84124593505874,Fashion,1,6,2
6648,43,Male,9,72.62348289595333,Toys,3,11,1
6649,48,Other,2,47.08066030567516,Electronics,3,28,9
6650,55,Male,5,41.408463234643236,Fashion,3,18,9
6651,53,Female,7,161.41566858652584,Books,4,6,4
6652,41,Female,3,226.35683759985093,Electronics,3,2,7
6653,45,Other,4,179.71627960539206,Electronics,0,28,6
6654,28,Female,7,18.072446771642994,Toys,3,20,4
6655,49,Male,2,97.99363809081484,Home,0,11,8
6656,49,Other,4,51.0656709689394,Home,2,9,3
6657,34,Other,7,148.1517699612748,Home,3,20,2
6658,40,Male,8,2.0921462142502256,Books,1,3,6
6659,37,Female,8,221.50268561757892,Fashion,2,2,6
6660,35,Female,5,112.46702128785246,Toys,2,29,1
6661,30,Female,5,20.748386701674477,Toys,1,1,9
6662,54,Male,7,95.47084336128543,Electronics,2,4,6
6663,28,Male,2,400.7972253817902,Books,1,19,7
6664,59,Female,6,234.57181170054372,Electronics,0,22,9
6665,27,Female,3,53.96372036061273,Fashion,3,8,6
6666,48,Male,5,201.10788267310858,Home,2,26,5
6667,33,Male,6,24.561826946849063,Electronics,4,15,5
6668,59,Female,3,61.35080727263582,Toys,3,8,4
6669,36,Female,9,9.58859898515959,Books,2,12,3
6670,35,Other,8,69.47770747395029,Fashion,1,25,4
6671,60,Female,7,31.427404318455114,Toys,0,27,8
6672,58,Male,5,3.257576422778917,Toys,1,28,7
6673,49,Other,5,76.90602087769463,Books,2,13,6
6674,44,Male,2,538.2905996561747,Electronics,4,16,1
6675,52,Female,4,95.08268033139807,Electronics,1,22,7
6676,24,Other,6,157.34976587717583,Electronics,2,17,2
6677,39,Female,7,35.09329656509932,Books,2,6,1
6678,38,Male,6,48.191202144459936,Books,4,23,7
6679,43,Male,4,14.12387985963521,Electronics,5,24,9
6680,64,Male,1,21.082023570594334,Home,3,25,3
6681,64,Female,7,265.49980019637127,Books,4,27,5
6682,60,Other,3,11.614357528549357,Fashion,2,12,9
6683,55,Male,7,124.49980806582568,Toys,1,7,2
6684,27,Female,4,169.2977136134764,Toys,2,8,6
6685,43,Female,8,16.504898135180575,Toys,2,8,9
6686,35,Male,4,120.31099322908625,Home,3,3,8
6687,25,Other,5,21.368299794997707,Home,1,27,7
6688,63,Other,2,173.35235751806363,Home,0,2,4
6689,22,Other,7,133.20353091897036,Books,2,25,8
6690,53,Female,3,233.83585279073867,Fashion,3,22,7
6691,55,Female,8,47.889120154114664,Fashion,1,20,4
6692,56,Male,5,6.89870273164776,Books,1,21,8
6693,45,Female,4,7.169266952946225,Books,1,28,2
6694,56,Male,5,182.11511355302918,Toys,2,9,5
6695,21,Other,4,3.0422035409482953,Fashion,1,16,6
6696,22,Other,1,5.024036873220345,Books,1,28,9
6697,24,Male,4,79.70189120595211,Toys,2,17,7
6698,40,Other,2,27.213778225285495,Home,0,17,2
6699,58,Female,7,4.984490049821224,Toys,2,28,3
6700,40,Female,5,215.1474922123206,Toys,4,8,1
6701,37,Other,7,237.6564252797718,Home,0,29,8
6702,61,Male,4,10.713139680564465,Fashion,3,2,3
6703,44,Other,4,88.33536128604835,Toys,1,7,5
6704,57,Female,6,142.26788270008382,Electronics,0,26,7
6705,18,Male,2,206.50665909184104,Fashion,5,4,9
6706,30,Other,3,92.68763045771979,Toys,4,21,3
6707,28,Female,3,4.064740073286161,Home,3,11,4
6708,18,Male,7,235.42811762111705,Home,1,13,1
6709,30,Female,10,51.223313952092354,Electronics,4,25,6
6710,61,Male,4,246.32387673316907,Toys,2,8,4
6711,25,Male,3,94.3897485160689,Fashion,3,26,5
6712,51,Female,4,92.11743264647932,Books,0,21,5
6713,52,Female,1,68.07336440502283,Fashion,3,1,7
6714,41,Female,3,23.21205894589653,Toys,0,19,3
6715,20,Other,7,470.87268279807483,Home,1,5,9
6716,57,Female,7,1.9035935440827663,Toys,1,22,8
6717,27,Female,6,39.02571222478343,Electronics,1,20,8
6718,52,Male,2,44.905067003429025,Books,5,29,1
6719,58,Other,2,118.56554668095451,Toys,2,27,4
6720,53,Other,6,42.861067365909925,Books,3,17,2
6721,61,Male,4,223.3426890320378,Home,2,29,2
6722,62,Other,5,11.72886343065212,Books,3,3,5
6723,59,Male,5,199.1166221379281,Electronics,1,12,4
6724,31,Other,8,11.117013585018567,Home,1,6,9
6725,53,Male,10,276.2604894572136,Books,1,19,7
6726,41,Female,7,1.399858202708267,Home,0,22,6
6727,58,Other,9,75.09431184625079,Electronics,2,21,2
6728,56,Male,5,24.533220972303894,Home,1,5,5
6729,26,Other,6,85.05291116108056,Electronics,1,16,8
6730,62,Female,1,21.484766821012467,Fashion,0,19,9
6731,24,Male,4,23.588664425527742,Toys,4,7,3
6732,59,Male,7,35.2801561282652,Books,2,13,1
6733,60,Female,2,61.04144554007009,Books,2,25,7
6734,56,Female,3,50.69846861119073,Toys,0,28,4
6735,58,Female,3,5.98890836011031,Books,1,22,8
6736,52,Other,3,29.706607175827386,Books,1,8,5
6737,30,Other,3,15.993724457872807,Home,2,14,4
6738,57,Female,3,185.4919934905432,Home,6,23,1
6739,59,Male,5,78.5021481172321,Home,4,17,1
6740,43,Male,4,140.8860442724597,Books,1,7,1
6741,22,Male,6,169.3007724742049,Books,2,29,6
6742,34,Male,1,69.26586195036654,Fashion,3,6,6
6743,62,Other,9,113.51594400019731,Home,1,22,8
6744,28,Female,4,82.7121573660087,Books,6,9,7
6745,39,Female,9,231.7916638246261,Home,2,21,3
6746,61,Female,5,0.15606849755966387,Books,1,27,1
6747,61,Other,2,27.965075958565233,Books,2,24,2
6748,64,Male,6,0.4968847617634488,Home,2,13,7
6749,34,Female,3,262.4363879296997,Books,3,13,1
6750,60,Male,7,80.48800346749636,Books,1,23,6
6751,18,Female,2,21.93298494334463,Fashion,2,19,9
6752,49,Female,8,16.6365594340595,Fashion,1,3,2
6753,64,Female,4,84.06664083387874,Books,3,16,6
6754,32,Female,4,78.44083226927374,Fashion,0,9,5
6755,33,Female,2,18.261210796255522,Books,2,2,8
6756,30,Other,7,304.94522365776845,Electronics,4,6,4
6757,41,Male,6,191.51537385935362,Electronics,1,7,8
6758,52,Male,0,129.66559248339067,Toys,4,16,7
6759,26,Other,6,37.65272180533426,Toys,2,2,2
6760,31,Male,7,5.2625561441457025,Electronics,3,7,5
6761,21,Other,8,90.10869785121929,Books,4,6,1
6762,57,Female,3,30.327939297018148,Home,2,7,9
6763,51,Male,5,110.85242655619867,Books,2,13,6
6764,19,Male,4,124.42297301869286,Electronics,1,25,8
6765,41,Other,4,95.31632545481261,Toys,0,16,7
6766,52,Other,6,5.723120359664153,Home,0,9,4
6767,31,Female,4,78.02875162332003,Fashion,1,24,8
6768,41,Male,6,15.02811299610833,Fashion,2,10,8
6769,18,Male,6,191.38189629550774,Toys,2,20,8
6770,33,Female,5,433.958017593992,Electronics,2,9,2
6771,18,Male,3,33.89123688316323,Books,4,15,4
6772,45,Male,3,123.30170813084871,Toys,0,14,1
6773,21,Male,6,115.4398495726114,Home,2,17,3
6774,63,Male,5,13.84464395387733,Fashion,1,18,3
6775,41,Female,6,24.14901216646242,Electronics,3,13,9
6776,32,Female,5,14.365297589231021,Electronics,1,13,3
6777,41,Male,4,77.31766423735885,Books,1,26,2
6778,18,Male,6,79.13321673364084,Fashion,2,20,5
6779,56,Other,9,121.6630548809577,Books,1,19,9
6780,48,Male,8,55.813101647159435,Home,1,18,5
6781,24,Male,3,60.51586943070496,Toys,2,11,5
6782,28,Female,2,72.5168204042971,Electronics,5,9,5
6783,22,Male,7,60.479677951732555,Fashion,2,21,9
6784,47,Male,2,7.717461255866922,Home,5,15,2
6785,61,Male,2,152.5783957732529,Electronics,3,21,5
6786,59,Other,11,40.64464443213877,Home,2,6,4
6787,54,Female,5,57.76940685349149,Electronics,3,7,2
6788,28,Male,8,138.37795841836643,Home,3,5,7
